id,order_time,total_amount,cashier
666,2025-05-24 14:12:51,44.51,2
667,2025-05-24 12:46:29,34.53,5
668,2025-05-24 12:11:00,51.40,5
669,2025-05-24 12:18:36,4.89,5
670,2025-05-24 18:11:39,5.29,5
671,2025-05-24 19:52:27,41.72,5
672,2025-05-24 12:25:42,25.25,2
673,2025-05-24 11:08:30,9.58,3
674,2025-05-24 20:00:16,35.33,3
675,2025-05-24 12:48:17,21.16,3
676,2025-05-24 12:46:36,20.26,2
677,2025-05-24 12:23:44,49.50,2
678,2025-05-24 08:07:29,55.89,3
679,2025-05-24 10:43:32,25.25,5
680,2025-05-24 18:44:07,56.59,5
681,2025-05-24 19:18:23,15.17,5
682,2025-05-24 11:08:30,41.02,2
683,2025-05-24 14:38:23,4.99,3
684,2025-05-24 17:58:30,39.92,5
685,2025-05-24 18:52:13,35.83,2
686,2025-05-24 17:38:55,45.91,2
687,2025-05-24 15:33:45,15.87,3
688,2025-05-24 09:36:07,19.96,2
689,2025-05-24 18:57:32,25.15,2
690,2025-05-24 15:09:10,15.87,3
691,2025-05-24 19:28:07,14.97,5
692,2025-05-24 11:37:31,39.42,2
693,2025-05-24 19:28:51,20.56,2
694,2025-05-24 14:32:26,29.84,3
695,2025-05-24 15:35:29,4.89,5
696,2025-05-24 18:46:01,40.42,3
697,2025-05-24 12:00:47,31.34,2
698,2025-05-24 15:02:27,61.28,3
699,2025-05-24 17:34:03,10.98,2
700,2025-05-24 21:30:02,5.29,3
701,2025-05-24 13:49:08,10.18,5
702,2025-05-24 21:41:26,30.94,3
703,2025-05-24 21:24:28,55.79,3
704,2025-05-24 13:43:42,31.34,5
705,2025-05-24 10:55:22,15.87,2
706,2025-05-24 10:34:25,26.05,5
707,2025-05-24 10:14:53,35.83,2
708,2025-05-24 18:19:29,29.44,5
709,2025-05-24 17:27:34,31.34,3
710,2025-05-24 18:15:29,60.48,3
711,2025-05-24 10:12:59,38.82,5
712,2025-05-24 18:02:51,42.02,5
713,2025-05-24 13:49:59,40.12,2
714,2025-05-24 12:04:06,14.77,5
715,2025-05-24 06:38:43,36.33,5
716,2025-05-24 19:15:47,36.13,2
717,2025-05-24 13:14:34,21.56,2
718,2025-05-24 18:49:03,20.36,2
719,2025-05-24 14:18:14,34.73,5
720,2025-05-24 15:36:38,51.20,5
721,2025-05-24 18:15:19,4.99,2
722,2025-05-24 21:33:14,34.43,3
723,2025-05-24 12:03:35,9.98,5
724,2025-05-24 19:58:11,9.78,5
725,2025-05-24 17:35:31,20.56,2
726,2025-05-24 21:41:42,46.41,3
727,2025-05-24 18:20:44,36.03,3
728,2025-05-24 13:19:24,19.96,2
729,2025-05-24 18:30:15,24.95,2
730,2025-05-24 12:45:09,31.84,3
731,2025-05-24 19:35:26,34.63,3
732,2025-05-24 15:08:24,15.27,2
733,2025-05-24 12:21:41,15.57,2
734,2025-05-24 19:54:23,9.78,2
735,2025-05-24 15:53:12,39.82,2
736,2025-05-24 12:43:38,31.44,5
737,2025-05-24 07:04:12,43.91,5
738,2025-05-24 17:35:13,15.87,3
739,2025-05-24 11:58:21,26.85,3
740,2025-05-24 20:00:13,45.81,2
741,2025-05-24 21:07:47,39.52,3
742,2025-05-24 19:44:38,30.24,5
743,2025-05-24 11:58:15,34.43,5
744,2025-05-24 12:18:24,9.98,3
745,2025-05-24 15:22:19,41.22,3
746,2025-05-24 13:56:31,25.15,3
747,2025-05-24 09:46:30,29.34,3
748,2025-05-24 19:23:20,9.98,3
749,2025-05-24 07:55:14,40.62,5
750,2025-05-24 10:16:35,9.98,5
751,2025-05-24 15:26:18,19.86,2
752,2025-05-25 18:31:35,55.09,5
753,2025-05-25 20:21:16,29.74,3
754,2025-05-25 21:41:47,46.01,3
755,2025-05-25 14:46:50,9.98,3
756,2025-05-25 10:46:34,10.38,3
757,2025-05-25 11:56:34,29.44,5
758,2025-05-25 20:33:02,51.00,2
759,2025-05-25 20:42:03,35.73,2
760,2025-05-25 13:53:40,59.58,2
761,2025-05-25 08:09:00,30.64,2
762,2025-05-25 14:23:03,40.22,5
763,2025-05-25 16:59:39,59.68,3
764,2025-05-25 17:01:00,19.66,5
765,2025-05-25 15:00:01,14.67,5
766,2025-05-25 17:34:18,14.97,2
767,2025-05-25 14:44:43,46.01,3
768,2025-05-25 18:58:11,4.99,2
769,2025-05-25 19:33:09,4.99,2
770,2025-05-25 11:33:16,44.81,3
771,2025-05-25 12:25:05,50.30,3
772,2025-05-25 21:29:36,14.77,2
773,2025-05-25 21:14:19,4.99,5
774,2025-05-25 18:05:41,14.87,5
775,2025-05-25 18:05:25,35.93,3
776,2025-05-25 13:30:03,15.07,5
777,2025-05-25 02:10:05,46.01,3
778,2025-05-25 19:41:50,10.98,3
779,2025-05-25 15:54:06,26.05,5
780,2025-05-25 19:14:13,35.43,5
781,2025-05-25 19:30:17,28.74,2
782,2025-05-25 20:43:59,9.78,3
783,2025-05-25 19:36:42,9.58,2
784,2025-05-25 10:54:20,9.78,2
785,2025-05-25 21:37:09,15.07,5
786,2025-05-25 18:59:04,35.63,3
787,2025-05-25 10:15:36,35.73,3
788,2025-05-25 17:34:21,35.43,3
789,2025-05-25 18:08:50,65.17,5
790,2025-05-25 17:32:47,10.08,3
791,2025-05-25 07:27:14,15.87,2
792,2025-05-25 13:49:39,30.94,5
793,2025-05-25 13:49:20,26.25,2
794,2025-05-25 16:50:28,29.74,3
795,2025-05-25 11:35:24,39.52,3
796,2025-05-25 11:37:42,25.15,3
797,2025-05-25 09:39:18,19.56,2
798,2025-05-25 17:05:17,10.08,2
799,2025-05-25 13:50:40,4.89,2
800,2025-05-25 17:20:23,15.07,2
801,2025-05-25 09:19:28,45.61,3
802,2025-05-25 18:06:08,15.97,2
803,2025-05-25 11:28:35,40.72,5
804,2025-05-25 14:06:01,25.55,2
805,2025-05-25 13:05:38,46.01,5
806,2025-05-25 18:55:24,5.29,2
807,2025-05-25 12:24:49,10.38,2
808,2025-05-25 17:35:57,19.66,2
809,2025-05-25 15:10:43,31.14,3
810,2025-05-25 10:17:19,39.62,3
811,2025-05-25 14:04:10,31.14,3
812,2025-05-25 12:19:30,21.16,2
813,2025-05-25 13:15:46,36.43,5
814,2025-05-25 14:39:12,10.58,3
815,2025-05-25 09:19:00,24.95,3
816,2025-05-25 12:39:24,20.76,3
817,2025-05-25 13:27:52,46.11,5
818,2025-05-25 21:08:19,10.28,3
819,2025-05-25 16:44:12,25.15,3
820,2025-05-25 12:25:20,10.18,3
821,2025-05-25 17:40:31,29.64,5
822,2025-05-25 18:20:24,14.97,3
823,2025-05-25 18:25:23,53.99,2
824,2025-05-25 20:12:37,5.29,5
825,2025-05-25 10:49:35,10.38,2
826,2025-05-25 20:29:45,14.97,2
827,2025-05-25 13:18:53,19.66,5
828,2025-05-25 08:54:50,45.11,3
829,2025-05-25 17:08:40,10.38,3
830,2025-05-25 12:42:09,39.92,5
831,2025-05-25 13:24:04,39.82,3
832,2025-05-25 21:30:37,15.07,3
833,2025-05-25 15:59:58,52.80,5
834,2025-05-25 13:02:50,10.38,3
835,2025-05-25 17:51:34,38.82,5
836,2025-05-25 16:05:06,10.08,2
837,2025-05-25 17:22:10,50.10,5
838,2025-05-25 16:36:41,25.95,5
839,2025-05-25 16:48:21,47.31,3
840,2025-05-25 09:06:16,45.71,2
841,2025-05-25 14:33:35,45.91,5
842,2025-05-25 17:14:28,35.83,3
843,2025-05-25 13:49:43,40.12,5
844,2025-05-25 17:09:22,24.95,2
845,2025-05-25 14:18:26,20.16,2
846,2025-05-25 09:46:09,20.96,3
847,2025-05-25 12:29:50,45.61,2
848,2025-05-25 15:22:30,35.33,2
849,2025-05-25 13:44:28,45.51,3
850,2025-05-25 08:02:51,39.72,5
851,2025-05-25 09:54:21,34.83,5
852,2025-05-25 09:51:10,19.66,5
853,2025-05-25 12:11:35,15.57,2
854,2025-05-25 12:27:29,9.78,2
855,2025-05-25 18:40:11,4.89,2
856,2025-05-25 16:27:25,25.35,2
857,2025-05-25 17:56:12,41.42,3
858,2025-05-25 16:24:00,45.51,5
859,2025-05-25 11:17:48,41.82,5
860,2025-05-25 18:04:36,10.58,2
861,2025-05-25 18:34:11,44.91,3
862,2025-05-25 12:29:07,52.50,3
863,2025-05-25 17:31:33,50.00,5
864,2025-05-25 12:24:39,25.15,3
865,2025-05-25 16:22:22,15.17,3
866,2025-05-25 16:52:43,5.19,5
867,2025-05-25 18:58:39,45.01,5
868,2025-05-25 09:08:20,34.33,2
869,2025-05-25 12:07:11,34.83,3
870,2025-05-25 17:32:24,61.78,3
871,2025-05-25 16:36:24,29.64,3
872,2025-05-25 11:40:34,9.98,5
873,2025-05-25 19:59:11,35.03,5
874,2025-05-25 10:18:08,30.34,2
875,2025-05-25 12:28:39,15.57,2
876,2025-05-25 19:00:31,14.87,2
877,2025-05-25 11:24:35,19.86,5
878,2025-05-25 16:26:43,55.69,3
879,2025-05-25 13:53:28,35.23,3
880,2025-05-25 10:36:01,36.03,2
881,2025-05-25 12:17:14,46.21,5
882,2025-05-25 12:49:29,9.78,5
883,2025-05-25 17:49:31,50.60,5
884,2025-05-25 14:36:07,4.79,3
885,2025-05-25 18:52:23,34.73,5
886,2025-05-25 18:02:48,30.84,5
887,2025-05-25 13:13:27,10.18,2
888,2025-05-25 17:41:48,26.25,2
889,2025-05-25 12:02:28,36.13,3
890,2025-05-25 13:52:05,37.83,3
891,2025-05-25 19:07:49,21.16,2
892,2025-05-25 11:47:37,15.27,5
893,2025-05-25 13:45:39,29.94,5
894,2025-05-25 13:39:08,46.01,2
895,2025-05-25 18:51:03,35.43,5
896,2025-05-25 13:17:38,31.14,5
897,2025-05-25 10:45:18,10.38,3
898,2025-05-25 15:54:32,40.32,5
899,2025-05-25 18:08:48,35.73,3
900,2025-05-25 19:17:55,52.30,5
901,2025-05-25 09:55:08,35.93,2
902,2025-05-25 10:20:53,45.81,2
903,2025-05-25 18:43:25,25.65,3
904,2025-05-25 10:40:17,30.54,5
905,2025-05-25 13:28:04,25.65,5
906,2025-05-25 18:49:05,10.98,3
907,2025-05-25 14:17:44,26.45,3
908,2025-05-25 14:31:20,30.64,5
909,2025-05-25 00:49:54,9.58,5
910,2025-05-25 09:29:40,66.97,5
911,2025-05-25 17:54:04,52.30,5
912,2025-05-25 13:27:52,46.11,2
913,2025-05-25 14:20:53,20.86,3
914,2025-05-25 12:36:08,55.59,5
915,2025-05-25 19:50:21,29.54,5
916,2025-05-25 18:02:06,24.65,5
917,2025-05-25 18:29:01,9.78,2
918,2025-05-25 20:10:28,35.73,3
919,2025-05-25 00:27:12,55.79,5
920,2025-05-25 19:56:41,52.40,3
921,2025-05-25 10:59:56,20.16,3
922,2025-05-25 09:23:16,44.41,2
923,2025-05-25 13:57:41,54.99,2
924,2025-05-25 07:40:19,16.07,5
925,2025-05-25 17:14:27,50.80,5
926,2025-05-25 09:06:00,14.97,2
927,2025-05-25 14:08:37,10.58,2
928,2025-05-25 15:28:00,20.16,2
929,2025-05-25 17:52:07,9.78,3
930,2025-05-25 17:30:04,20.56,2
931,2025-05-25 13:46:51,20.56,2
932,2025-05-25 09:23:56,29.64,3
933,2025-05-25 10:49:52,44.81,2
934,2025-05-25 16:43:09,15.87,2
935,2025-05-25 15:00:39,35.73,5
936,2025-05-25 10:22:46,4.89,2
937,2025-05-25 16:09:58,20.16,3
938,2025-05-25 16:28:55,39.92,2
939,2025-05-25 09:06:08,40.42,2
940,2025-05-25 16:24:22,24.65,3
941,2025-05-25 12:08:15,40.92,3
942,2025-05-25 16:15:35,14.37,5
943,2025-05-25 16:38:18,31.24,5
944,2025-05-25 06:54:42,10.98,3
945,2025-05-25 11:38:32,29.54,2
946,2025-05-25 18:18:41,40.62,2
947,2025-05-25 18:50:15,30.24,3
948,2025-05-25 13:15:31,25.55,5
949,2025-05-25 16:33:56,29.04,2
950,2025-05-25 21:59:20,10.18,2
951,2025-05-25 13:53:36,25.25,3
952,2025-05-25 13:43:11,62.58,3
953,2025-05-25 20:49:04,40.92,2
954,2025-05-25 16:00:16,45.91,2
955,2025-05-25 07:03:50,5.29,3
956,2025-05-25 14:40:45,51.30,5
957,2025-05-25 18:27:44,31.34,3
958,2025-05-25 09:34:34,14.77,5
959,2025-05-25 10:05:19,15.87,2
960,2025-05-25 14:13:51,4.89,2
961,2025-05-25 15:25:37,9.78,5
962,2025-05-25 18:41:43,20.86,5
963,2025-05-25 08:44:27,35.33,5
964,2025-05-25 20:15:03,5.29,2
965,2025-05-25 09:27:07,20.76,3
966,2025-05-25 16:03:19,50.30,5
967,2025-05-25 17:47:11,35.33,2
968,2025-05-25 03:08:44,20.76,2
969,2025-05-25 10:22:33,5.19,5
970,2025-05-25 18:46:16,45.91,2
971,2025-05-25 13:47:49,29.64,3
972,2025-05-25 17:07:49,25.45,2
973,2025-05-25 12:27:17,46.11,5
974,2025-05-25 08:45:36,25.25,5
975,2025-05-25 09:29:32,5.49,3
976,2025-05-25 07:54:36,25.75,2
977,2025-05-25 13:16:49,49.80,2
978,2025-05-26 19:00:15,10.58,2
979,2025-05-26 14:24:58,14.37,2
980,2025-05-26 10:54:02,19.76,5
981,2025-05-26 18:45:47,26.15,5
982,2025-05-26 13:20:15,25.55,3
983,2025-05-26 19:20:17,40.62,2
984,2025-05-26 15:07:32,14.97,5
985,2025-05-26 19:11:14,14.67,5
986,2025-05-26 21:25:04,56.69,3
987,2025-05-26 19:49:54,25.95,3
988,2025-05-26 12:35:29,34.93,2
989,2025-05-26 13:18:36,5.19,3
990,2025-05-26 17:15:29,45.71,3
991,2025-05-26 16:31:49,20.76,2
992,2025-05-26 17:34:48,29.34,2
993,2025-05-26 10:59:26,44.01,2
994,2025-05-26 11:22:40,47.21,5
995,2025-05-26 19:21:00,25.95,5
996,2025-05-26 13:47:46,15.87,3
997,2025-05-26 09:33:15,51.80,3
998,2025-05-26 14:03:09,10.38,5
999,2025-05-26 12:02:58,41.92,2
1000,2025-05-26 19:33:26,19.96,5
1001,2025-05-26 19:29:47,14.77,2
1002,2025-05-26 15:32:08,46.31,5
1003,2025-05-26 18:04:37,30.54,5
1004,2025-05-26 08:42:08,9.98,2
1005,2025-05-26 12:54:20,15.27,3
1006,2025-05-26 17:47:20,29.84,3
1007,2025-05-26 14:14:04,45.11,2
1008,2025-05-26 10:49:37,4.99,2
1009,2025-05-26 10:10:28,29.94,3
1010,2025-05-26 12:07:34,50.90,3
1011,2025-05-26 21:13:28,39.92,3
1012,2025-05-26 14:54:07,46.11,2
1013,2025-05-26 10:43:19,25.55,5
1014,2025-05-26 17:02:13,29.74,3
1015,2025-05-26 10:45:15,5.29,3
1016,2025-05-26 13:03:43,46.81,3
1017,2025-05-26 12:11:01,31.44,3
1018,2025-05-26 19:35:47,52.60,5
1019,2025-05-26 12:29:06,57.59,2
1020,2025-05-26 09:03:53,9.78,2
1021,2025-05-26 10:52:25,61.28,3
1022,2025-05-26 17:41:05,10.18,5
1023,2025-05-26 15:58:52,9.98,2
1024,2025-05-26 06:04:12,25.45,5
1025,2025-05-26 13:08:05,55.49,3
1026,2025-05-26 09:29:03,25.05,2
1027,2025-05-26 20:27:52,31.04,5
1028,2025-05-26 13:01:24,47.31,5
1029,2025-05-26 13:22:13,15.87,2
1030,2025-05-26 12:28:56,41.52,2
1031,2025-05-26 06:39:39,71.46,2
1032,2025-05-26 16:31:26,15.37,5
1033,2025-05-26 14:05:17,24.65,3
1034,2025-05-26 10:12:41,41.82,5
1035,2025-05-26 12:51:34,10.38,2
1036,2025-05-26 21:50:45,25.75,3
1037,2025-05-26 14:50:31,16.47,3
1038,2025-05-26 19:32:20,25.75,3
1039,2025-05-26 12:01:20,56.99,5
1040,2025-05-26 11:57:51,40.82,3
1041,2025-05-26 08:30:33,30.34,3
1042,2025-05-26 18:14:10,30.84,2
1043,2025-05-26 12:15:17,10.38,5
1044,2025-05-26 18:58:47,30.74,2
1045,2025-05-26 18:14:36,49.90,3
1046,2025-05-26 13:53:54,15.57,2
1047,2025-05-26 10:37:20,29.34,5
1048,2025-05-26 17:58:37,30.34,2
1049,2025-05-26 17:22:36,51.80,5
1050,2025-05-26 10:12:53,5.19,3
1051,2025-05-26 15:11:31,35.03,2
1052,2025-05-26 09:14:38,20.36,2
1053,2025-05-26 05:30:00,10.58,3
1054,2025-05-26 19:12:51,49.80,2
1055,2025-05-26 13:11:58,19.56,3
1056,2025-05-26 08:09:37,29.94,5
1057,2025-05-26 19:49:07,52.70,5
1058,2025-05-26 19:04:23,31.44,5
1059,2025-05-26 20:25:37,40.92,2
1060,2025-05-26 12:20:08,20.16,2
1061,2025-05-26 17:27:50,36.43,5
1062,2025-05-26 21:41:20,20.46,2
1063,2025-05-26 17:35:44,35.13,5
1064,2025-05-26 18:14:42,29.54,5
1065,2025-05-26 18:24:19,9.58,5
1066,2025-05-26 17:08:11,36.93,5
1067,2025-05-26 00:44:36,35.03,3
1068,2025-05-26 19:49:36,19.76,2
1069,2025-05-26 11:20:58,36.03,5
1070,2025-05-26 11:36:06,32.14,3
1071,2025-05-26 10:47:04,15.07,2
1072,2025-05-26 13:20:10,5.29,5
1073,2025-05-26 19:05:52,46.51,5
1074,2025-05-26 17:46:56,25.55,3
1075,2025-05-26 14:16:13,40.42,2
1076,2025-05-26 17:22:16,14.97,2
1077,2025-05-26 17:03:24,20.86,3
1078,2025-05-26 17:10:56,46.71,3
1079,2025-05-26 14:24:22,39.62,5
1080,2025-05-26 13:53:30,31.24,5
1081,2025-05-26 16:43:14,34.03,2
1082,2025-05-26 14:51:54,41.52,2
1083,2025-05-26 12:20:16,42.12,2
1084,2025-05-26 08:10:56,15.57,3
1085,2025-05-26 10:04:35,55.49,2
1086,2025-05-26 12:39:57,56.29,3
1087,2025-05-26 17:27:41,35.23,2
1088,2025-05-26 16:27:10,5.49,2
1089,2025-05-26 09:13:12,15.87,3
1090,2025-05-26 17:46:59,39.32,5
1091,2025-05-26 15:42:18,10.58,3
1092,2025-05-26 12:03:25,4.89,5
1093,2025-05-26 15:31:09,9.78,2
1094,2025-05-26 13:27:05,41.12,3
1095,2025-05-26 18:40:38,14.67,3
1096,2025-05-26 11:01:13,55.19,2
1097,2025-05-26 16:05:30,29.94,2
1098,2025-05-26 12:25:30,15.57,3
1099,2025-05-26 19:16:05,58.29,5
1100,2025-05-26 15:11:23,45.51,3
1101,2025-05-26 13:28:02,45.81,3
1102,2025-05-26 13:16:14,31.34,3
1103,2025-05-26 15:09:48,31.94,5
1104,2025-05-26 17:05:42,53.99,3
1105,2025-05-26 18:26:48,19.66,5
1106,2025-05-26 11:03:53,25.15,3
1107,2025-05-26 18:26:34,34.73,5
1108,2025-05-26 19:30:36,14.97,2
1109,2025-05-26 14:05:25,39.52,5
1110,2025-05-26 06:36:57,29.94,5
1111,2025-05-26 18:43:39,35.13,2
1112,2025-05-26 09:48:28,31.94,2
1113,2025-05-26 20:10:13,57.59,2
1114,2025-05-26 09:27:05,45.91,5
1115,2025-05-26 13:52:40,40.32,2
1116,2025-05-26 19:16:20,24.45,5
1117,2025-05-26 19:04:05,59.58,3
1118,2025-05-26 15:35:20,25.35,3
1119,2025-05-26 15:58:55,41.52,2
1120,2025-05-26 18:39:37,35.73,5
1121,2025-05-26 18:07:26,30.94,2
1122,2025-05-26 10:37:37,25.85,2
1123,2025-05-26 20:36:49,35.03,2
1124,2025-05-27 16:36:38,29.64,3
1125,2025-05-27 06:17:25,30.54,2
1126,2025-05-27 16:43:44,70.96,3
1127,2025-05-27 06:56:56,15.87,3
1128,2025-05-27 17:03:47,49.40,3
1129,2025-05-27 19:57:23,15.87,2
1130,2025-05-27 12:50:19,25.85,3
1131,2025-05-27 12:31:54,41.12,5
1132,2025-05-27 17:55:14,30.34,2
1133,2025-05-27 12:47:28,4.89,3
1134,2025-05-27 12:26:38,24.95,5
1135,2025-05-27 09:28:13,19.76,3
1136,2025-05-27 17:48:33,50.10,3
1137,2025-05-27 18:32:50,4.79,2
1138,2025-05-27 08:45:32,19.56,3
1139,2025-05-27 10:54:33,30.24,5
1140,2025-05-27 06:12:56,40.02,2
1141,2025-05-27 19:15:02,19.96,3
1142,2025-05-27 07:23:45,15.07,2
1143,2025-05-27 12:52:29,31.44,5
1144,2025-05-27 13:59:07,60.78,5
1145,2025-05-27 06:23:31,50.00,5
1146,2025-05-27 14:55:30,30.64,5
1147,2025-05-27 15:22:10,21.36,3
1148,2025-05-27 18:44:05,25.35,3
1149,2025-05-27 06:03:10,44.41,5
1150,2025-05-27 18:13:54,4.99,2
1151,2025-05-27 16:43:13,14.97,3
1152,2025-05-27 16:32:01,64.17,5
1153,2025-05-27 02:58:08,44.81,5
1154,2025-05-27 10:51:00,4.99,2
1155,2025-05-27 12:51:19,5.29,5
1156,2025-05-27 21:41:17,14.97,3
1157,2025-05-27 19:54:22,36.03,3
1158,2025-05-27 12:29:19,30.24,5
1159,2025-05-27 15:39:25,40.12,5
1160,2025-05-27 09:32:42,24.95,3
1161,2025-05-27 15:38:38,29.94,3
1162,2025-05-27 12:06:30,24.75,2
1163,2025-05-27 12:17:40,5.49,3
1164,2025-05-27 19:16:41,15.87,5
1165,2025-05-27 20:41:19,10.18,2
1166,2025-05-27 10:48:15,35.33,2
1167,2025-05-27 18:51:51,10.18,5
1168,2025-05-27 13:20:43,25.15,2
1169,2025-05-27 17:41:31,47.31,3
1170,2025-05-27 12:26:25,40.82,3
1171,2025-05-27 17:37:45,35.23,5
1172,2025-05-27 18:21:46,31.44,5
1173,2025-05-27 11:34:40,30.84,3
1174,2025-05-27 19:42:22,51.20,5
1175,2025-05-27 12:10:53,57.29,5
1176,2025-05-27 19:11:18,40.32,2
1177,2025-05-27 14:47:16,51.20,5
1178,2025-05-27 18:48:58,14.87,2
1179,2025-05-27 20:57:21,9.78,5
1180,2025-05-27 09:22:14,35.53,5
1181,2025-05-27 19:26:50,9.78,3
1182,2025-05-27 13:37:18,20.46,3
1183,2025-05-27 19:30:03,35.53,5
1184,2025-05-27 15:39:04,15.27,3
1185,2025-05-27 19:32:07,25.75,5
1186,2025-05-27 13:19:26,21.06,2
1187,2025-05-27 19:09:08,19.96,2
1188,2025-05-27 13:36:57,9.98,3
1189,2025-05-27 10:55:45,9.98,2
1190,2025-05-27 18:31:21,50.20,5
1191,2025-05-27 21:20:40,45.51,2
1192,2025-05-27 01:17:13,25.85,2
1193,2025-05-27 15:10:31,14.97,2
1194,2025-05-27 10:27:40,5.19,3
1195,2025-05-27 13:30:24,61.08,2
1196,2025-05-27 06:12:46,4.89,3
1197,2025-05-27 20:57:20,20.56,5
1198,2025-05-27 11:43:00,20.46,5
1199,2025-05-27 17:14:44,29.64,3
1200,2025-05-27 12:06:24,21.96,5
1201,2025-05-27 16:10:04,29.94,2
1202,2025-05-27 12:18:29,24.05,5
1203,2025-05-27 15:33:21,61.98,3
1204,2025-05-27 19:08:21,40.12,3
1205,2025-05-27 13:12:10,9.78,3
1206,2025-05-27 05:14:46,4.89,2
1207,2025-05-27 11:01:37,14.67,5
1208,2025-05-27 10:23:45,24.85,5
1209,2025-05-27 18:24:56,19.96,5
1210,2025-05-27 12:34:39,49.20,2
1211,2025-05-27 16:03:42,19.56,2
1212,2025-05-27 16:01:03,10.38,5
1213,2025-05-27 09:28:24,45.81,2
1214,2025-05-27 15:30:44,25.15,2
1215,2025-05-27 11:43:40,30.14,2
1216,2025-05-27 12:42:06,9.98,5
1217,2025-05-27 15:39:38,30.64,5
1218,2025-05-27 10:53:57,51.60,2
1219,2025-05-27 14:39:07,9.78,3
1220,2025-05-27 09:06:31,46.11,2
1221,2025-05-27 16:49:16,19.76,5
1222,2025-05-27 21:22:45,15.87,3
1223,2025-05-27 12:02:35,19.66,3
1224,2025-05-27 19:44:59,45.41,3
1225,2025-05-27 12:00:00,20.76,5
1226,2025-05-27 09:07:53,30.24,5
1227,2025-05-27 17:09:05,4.99,5
1228,2025-05-27 09:46:06,19.76,3
1229,2025-05-27 16:29:18,15.57,3
1230,2025-05-27 14:06:52,9.78,2
1231,2025-05-27 19:54:18,45.61,3
1232,2025-05-27 18:20:27,45.21,5
1233,2025-05-27 09:54:48,15.57,2
1234,2025-05-27 02:08:42,45.01,5
1235,2025-05-27 10:22:57,35.43,3
1236,2025-05-27 20:17:56,5.29,5
1237,2025-05-27 09:52:21,70.46,2
1238,2025-05-27 09:25:29,31.14,3
1239,2025-05-27 19:44:54,15.27,3
1240,2025-05-27 18:41:56,14.67,2
1241,2025-05-27 09:44:46,25.05,2
1242,2025-05-27 21:54:10,20.96,2
1243,2025-05-27 13:37:30,41.62,5
1244,2025-05-27 17:11:39,52.70,3
1245,2025-05-27 18:39:01,19.56,5
1246,2025-05-27 19:46:57,15.17,2
1247,2025-05-27 14:31:07,24.25,3
1248,2025-05-27 13:04:16,39.22,5
1249,2025-05-27 12:45:55,19.66,5
1250,2025-05-27 15:47:36,20.16,5
1251,2025-05-27 15:42:55,24.55,3
1252,2025-05-27 15:44:44,30.04,5
1253,2025-05-27 09:42:46,14.67,2
1254,2025-05-27 14:42:43,4.79,5
1255,2025-05-27 13:53:52,25.85,5
1256,2025-05-27 19:39:03,39.72,2
1257,2025-05-27 16:10:32,42.12,3
1258,2025-05-27 19:55:10,19.26,2
1259,2025-05-27 18:20:15,50.80,3
1260,2025-05-27 21:03:32,29.14,2
1261,2025-05-27 15:24:25,40.92,2
1262,2025-05-27 09:28:51,36.23,5
1263,2025-05-27 14:54:31,50.10,3
1264,2025-05-27 12:31:47,31.44,5
1265,2025-05-27 05:25:26,61.38,2
1266,2025-05-27 15:00:52,19.76,2
1267,2025-05-27 18:39:40,34.93,3
1268,2025-05-27 19:35:13,50.80,5
1269,2025-05-27 17:21:23,14.67,2
1270,2025-05-27 18:54:29,25.15,3
1271,2025-05-27 15:39:38,62.98,3
1272,2025-05-27 17:23:45,56.19,3
1273,2025-05-27 09:48:42,55.99,2
1274,2025-05-27 00:22:53,40.42,5
1275,2025-05-27 21:18:35,5.29,5
1276,2025-05-27 13:06:02,31.24,2
1277,2025-05-27 14:52:45,44.51,5
1278,2025-05-27 17:06:16,19.96,5
1279,2025-05-27 11:07:59,56.09,3
1280,2025-05-27 11:52:50,49.80,2
1281,2025-05-27 17:06:48,36.13,3
1282,2025-05-27 07:40:53,61.98,5
1283,2025-05-27 16:49:57,14.67,3
1284,2025-05-27 14:37:32,9.98,2
1285,2025-05-27 21:00:33,29.64,5
1286,2025-05-27 07:59:27,19.66,5
1287,2025-05-27 14:32:49,10.58,2
1288,2025-05-27 17:11:46,15.17,2
1289,2025-05-28 13:38:58,10.58,5
1290,2025-05-28 18:17:25,71.96,3
1291,2025-05-28 21:28:51,56.19,2
1292,2025-05-28 10:38:44,55.09,5
1293,2025-05-28 14:53:44,54.89,5
1294,2025-05-28 19:45:47,14.67,5
1295,2025-05-28 16:12:13,35.43,5
1296,2025-05-28 17:43:22,14.97,5
1297,2025-05-28 10:45:41,5.29,2
1298,2025-05-28 14:44:40,34.83,3
1299,2025-05-28 17:48:22,30.54,5
1300,2025-05-28 14:36:42,35.33,5
1301,2025-05-28 13:47:57,36.33,5
1302,2025-05-28 12:54:27,34.33,2
1303,2025-05-28 15:01:24,44.51,2
1304,2025-05-28 07:03:12,14.67,3
1305,2025-05-28 18:10:18,9.98,5
1306,2025-05-28 12:53:03,45.81,5
1307,2025-05-28 18:13:48,51.70,5
1308,2025-05-28 06:52:28,5.29,2
1309,2025-05-28 16:43:47,34.83,5
1310,2025-05-28 19:47:41,50.80,5
1311,2025-05-28 13:32:50,51.30,5
1312,2025-05-28 12:42:03,62.98,3
1313,2025-05-28 13:50:43,50.30,3
1314,2025-05-28 21:03:00,14.67,5
1315,2025-05-28 12:39:55,47.61,3
