id,order_id,quantity,price_charged,menu_item_id
1151,384,1,4.99,3
1152,384,3,4.89,6
1153,384,1,5.49,5
1154,384,3,5.09,15
1155,384,2,4.89,12
1156,385,3,4.89,7
1157,385,3,4.99,16
1158,386,1,5.19,8
1159,386,2,5.29,14
1160,386,1,4.89,7
1161,387,3,4.99,9
1162,387,1,5.19,8
1163,387,3,5.29,14
1164,388,3,5.19,8
1165,388,2,4.89,7
1166,388,1,4.79,1
1167,388,1,5.29,14
1168,388,1,5.29,13
1169,389,3,4.99,9
1170,389,2,4.89,12
1171,390,1,4.99,9
1172,390,2,4.89,6
1173,390,2,5.19,8
1174,390,3,4.89,6
1175,391,1,4.99,3
1176,391,1,4.89,12
1177,391,2,4.89,7
1178,391,2,4.89,6
1179,392,2,5.29,2
1180,393,2,4.99,10
1181,393,1,4.99,16
1182,394,3,5.09,15
1183,394,3,5.49,5
1184,394,2,5.19,4
1185,395,3,5.49,5
1186,395,3,4.89,12
1187,395,1,4.99,9
1188,395,2,5.09,15
1189,395,3,5.09,15
1190,396,1,4.89,7
1191,396,3,5.29,14
1192,396,3,4.89,6
1193,396,1,5.29,13
1194,397,1,4.99,9
1195,397,2,5.49,5
1196,397,3,5.49,5
1197,397,2,4.89,12
1198,397,2,4.99,3
1199,398,3,4.89,11
1200,398,1,5.09,15
1201,399,3,4.99,3
1202,400,2,4.89,12
1203,400,3,5.09,15
1204,400,3,5.49,5
1205,400,2,4.99,10
1206,400,2,4.99,3
1207,401,2,5.19,4
1208,402,1,4.79,1
1209,402,3,4.89,6
1210,402,2,5.09,15
1211,403,3,4.89,12
1212,403,2,5.29,13
1213,403,2,5.29,13
1214,403,3,4.99,9
1215,404,2,5.29,14
1216,404,3,4.89,7
1217,404,1,4.99,9
1218,404,2,5.29,14
1219,404,3,5.29,2
1220,405,3,5.09,15
1221,406,3,5.29,14
1222,406,1,5.29,14
1223,407,1,4.89,11
1224,407,3,4.89,6
1225,408,2,4.99,3
1226,408,2,4.99,9
1227,409,3,4.89,11
1228,410,3,5.19,4
1229,410,3,4.89,7
1230,410,3,4.79,1
1231,411,3,5.19,4
1232,411,3,4.99,9
1233,411,3,5.09,15
1234,412,1,4.99,3
1235,412,2,4.99,9
1236,412,2,4.99,16
1237,412,3,4.79,1
1238,413,3,4.99,10
1239,413,2,4.89,11
1240,413,2,4.89,6
1241,414,3,4.89,11
1242,414,2,4.89,7
1243,414,3,4.99,10
1244,414,1,4.89,7
1245,414,3,4.89,7
1246,415,3,5.19,8
1247,416,2,4.89,7
1248,417,3,4.79,1
1249,417,1,4.89,11
1250,418,1,5.19,4
1251,418,1,4.99,16
1252,418,2,4.89,11
1253,419,1,4.89,12
1254,419,2,4.89,12
1255,419,2,4.99,3
1256,419,1,4.89,12
1257,420,3,5.49,5
1258,420,3,4.99,16
1259,420,2,4.99,10
1260,420,2,4.99,3
1261,420,3,4.99,16
1262,421,2,4.99,10
1263,421,1,4.79,1
1264,421,3,4.99,9
1265,422,1,4.89,7
1266,422,2,4.99,3
1267,422,3,4.89,7
1268,423,2,4.79,1
1269,423,1,4.89,7
1270,423,2,4.99,9
1271,423,1,4.99,10
1272,424,1,4.89,7
1273,424,3,4.89,11
1274,424,2,5.19,8
1275,424,1,5.49,5
1276,425,2,4.89,11
1277,425,2,4.99,10
1278,425,2,5.19,8
1279,425,3,5.29,14
1280,425,1,5.29,2
1281,426,3,4.89,6
1282,426,2,5.19,8
1283,426,2,4.89,12
1284,427,1,5.29,2
1285,428,2,5.19,4
1286,428,3,5.29,14
1287,428,2,4.99,9
1288,428,3,4.89,7
1289,428,1,4.89,11
1290,429,2,4.99,9
1291,429,1,4.89,7
1292,429,1,5.09,15
1293,430,2,5.49,5
1294,430,2,5.29,2
1295,431,1,4.99,16
1296,431,3,4.89,11
1297,431,2,4.99,10
1298,431,2,5.09,15
1299,432,2,4.99,16
1300,432,2,4.99,3
1301,432,1,4.89,7
1302,432,2,4.99,10
1303,432,1,5.29,2
1304,433,3,4.89,12
1305,433,3,4.99,16
1306,433,1,5.29,2
1307,434,1,4.99,3
1308,435,3,4.89,12
1309,435,2,4.89,7
1310,435,2,4.99,16
1311,435,2,4.79,1
1312,436,2,5.09,15
1313,436,3,5.19,4
1314,436,3,4.99,3
1315,436,2,4.89,6
1316,437,1,5.49,5
1317,437,1,5.29,13
1318,437,3,4.99,9
1319,437,1,5.09,15
1320,438,1,4.99,16
1321,438,1,5.19,4
1322,438,3,4.89,12
1323,439,2,5.49,5
1324,439,1,4.89,7
1325,439,1,4.99,10
1326,440,2,4.99,3
1327,441,1,4.99,10
1328,441,3,4.99,16
1329,442,2,4.89,11
1330,442,2,5.19,8
1331,442,1,5.29,2
1332,442,2,5.19,4
1333,442,1,5.29,14
1334,443,1,5.29,14
1335,444,3,4.79,1
1336,444,1,5.29,13
1337,445,2,4.89,11
1338,445,2,4.99,10
1339,445,2,4.99,9
1340,445,2,4.89,11
1341,446,2,4.89,7
1342,446,3,4.89,6
1343,446,3,5.29,13
1344,446,1,5.29,13
1345,446,2,5.19,8
1346,447,1,4.99,9
1347,447,2,4.89,7
1348,447,2,5.19,8
1349,448,1,4.99,3
1350,448,1,4.89,12
1351,448,3,4.89,12
1352,448,1,5.29,2
1353,449,2,4.79,1
1354,449,3,5.09,15
1355,450,2,4.99,9
1356,450,3,4.99,16
1357,450,1,5.09,15
1358,451,3,5.19,4
1359,451,1,4.99,3
1360,451,3,4.79,1
1361,451,2,5.09,15
1362,451,1,4.89,11
1363,452,2,5.29,14
1364,453,2,4.89,7
1365,453,1,4.79,1
1366,453,1,4.89,11
1367,453,1,5.29,13
1368,454,1,5.29,13
1369,454,3,5.49,5
1370,454,1,5.29,2
1371,455,1,5.29,14
1372,455,1,4.79,1
1373,455,1,4.99,9
1374,455,3,5.29,14
1375,455,2,4.79,1
1376,456,2,4.79,1
1377,456,2,5.29,14
1378,456,1,4.99,16
1379,456,3,5.19,4
1380,457,3,4.89,11
1381,457,1,4.99,10
1382,457,1,4.99,16
1383,458,3,4.89,11
1384,458,3,4.99,16
1385,458,1,4.99,3
1386,458,1,5.29,13
1387,458,2,5.19,4
1388,459,2,5.19,8
1389,459,3,4.99,16
1390,459,2,4.99,10
1391,459,3,5.49,5
1392,460,2,4.99,3
1393,460,2,4.99,16
1394,461,3,4.99,16
1395,461,1,4.99,16
1396,462,3,4.99,9
1397,462,3,4.99,10
1398,463,1,5.29,13
1399,463,1,5.49,5
1400,464,2,5.29,14
1401,464,3,5.29,13
1402,465,2,5.19,8
1403,466,1,4.99,16
1404,466,1,5.29,13
1405,466,2,5.29,13
1406,466,1,4.89,11
1407,466,3,4.89,11
1408,467,2,4.99,10
1409,467,2,5.29,2
1410,467,3,4.89,12
1411,468,1,5.19,4
1412,468,2,5.09,15
1413,468,1,4.79,1
1414,469,2,4.99,3
1415,469,3,5.49,5
1416,469,2,4.89,11
1417,469,1,5.09,15
1418,470,3,4.79,1
1419,470,1,4.99,3
1420,471,1,5.49,5
1421,471,3,5.09,15
1422,472,3,4.89,6
1423,473,2,5.29,14
1424,473,3,4.99,9
1425,473,2,4.99,3
1426,473,3,4.99,16
1427,474,1,4.89,6
1428,475,1,5.09,15
1429,475,3,5.29,2
1430,475,2,5.29,14
1431,476,2,4.99,10
1432,476,2,5.29,13
1433,477,1,4.99,10
1434,477,2,4.89,6
1435,477,3,5.49,5
1436,478,3,5.19,4
1437,478,1,4.89,11
1438,479,1,4.99,16
1439,479,3,4.99,3
1440,479,2,5.29,2
1441,479,2,5.09,15
1442,480,2,5.29,13
1443,480,3,5.19,4
1444,480,2,5.19,4
1445,481,2,5.49,5
1446,481,3,4.89,12
1447,481,3,4.89,11
1448,482,1,4.99,10
1449,482,3,4.99,9
1450,482,2,5.29,13
1451,482,2,4.89,7
1452,483,2,4.99,9
1453,483,1,5.19,8
1454,483,3,5.19,8
1455,483,3,5.19,8
1456,484,1,4.89,7
1457,484,3,4.89,11
1458,484,2,4.99,9
1459,484,3,5.19,8
1460,484,3,4.99,3
1461,485,2,4.99,10
1462,485,1,5.29,13
1463,486,3,4.99,9
1464,486,1,5.29,2
1465,486,2,4.99,9
1466,487,3,5.29,13
1467,487,2,5.29,2
1468,488,2,4.79,1
1469,488,1,5.29,13
1470,489,2,4.99,3
1471,489,2,5.19,8
1472,490,1,4.99,3
1473,490,1,4.99,16
1474,490,3,4.99,3
1475,490,2,4.99,10
1476,491,2,5.29,2
1477,492,3,4.89,6
1478,492,3,5.09,15
1479,492,3,5.29,2
1480,492,1,4.99,9
1481,493,1,4.79,1
1482,493,3,4.99,16
1483,493,2,4.99,16
1484,494,2,4.89,11
1485,494,1,4.89,7
1486,495,2,4.89,11
1487,495,2,4.99,9
1488,496,2,5.19,8
1489,496,1,4.99,3
1490,496,1,5.19,4
1491,496,2,5.09,15
1492,497,1,4.79,1
1493,497,2,5.19,8
1494,497,2,5.19,4
1495,498,3,4.99,16
1496,498,3,5.09,15
1497,498,2,5.19,8
1498,498,3,4.99,10
1499,498,2,4.89,12
1500,499,1,4.99,9
1501,500,2,4.99,9
1502,501,3,5.09,15
1503,501,2,4.99,9
1504,501,3,4.99,9
1505,502,2,5.29,14
1506,502,1,5.49,5
1507,502,2,4.99,3
1508,502,3,4.99,16
1509,503,3,5.29,2
1510,503,3,4.79,1
1511,503,1,4.79,1
1512,503,1,5.09,15
1513,503,1,4.99,3
1514,504,3,4.89,6
1515,505,1,5.19,4
1516,505,1,5.29,13
1517,505,1,4.99,16
1518,505,1,4.99,3
1519,506,1,4.99,9
1520,506,1,4.99,3
1521,506,3,4.99,3
1522,506,3,4.99,16
1523,506,2,5.19,4
1524,507,2,5.29,13
1525,507,2,5.29,13
1526,507,1,4.99,9
1527,507,2,5.49,5
1528,508,1,4.99,16
1529,508,1,5.19,4
1530,508,3,4.99,16
1531,508,2,4.89,6
1532,509,1,4.89,12
1533,509,1,5.19,4
1534,509,1,5.49,5
1535,509,3,5.19,4
1536,509,3,5.19,8
1537,510,1,4.99,3
1538,510,1,4.99,10
1539,510,1,5.29,14
1540,511,2,5.09,15
1541,511,2,4.99,3
1542,512,3,5.29,2
1543,512,2,5.19,8
1544,513,1,4.89,12
1545,513,1,4.99,3
1546,514,3,5.09,15
1547,514,3,5.29,13
1548,515,2,4.79,1
1549,515,2,4.99,16
1550,515,3,4.99,10
1551,515,1,4.99,16
1552,516,3,4.89,6
1553,516,2,4.79,1
1554,516,2,4.89,11
1555,516,2,5.29,13
1556,517,2,5.49,5
1557,518,3,5.19,4
1558,518,3,4.99,10
1559,518,3,5.19,4
1560,518,2,4.89,11
1561,519,2,5.49,5
1562,519,1,5.29,14
1563,519,3,4.89,12
1564,519,3,4.89,6
1565,520,1,4.99,16
1566,520,3,5.29,14
1567,520,3,5.49,5
1568,520,1,4.99,16
1569,520,2,4.99,10
1570,521,3,4.89,11
1571,521,3,5.29,2
1572,522,3,4.99,10
1573,522,1,5.29,14
1574,522,3,5.19,4
1575,522,1,4.99,16
1576,522,3,5.29,2
1577,523,2,5.29,2
1578,523,2,5.19,8
1579,524,1,4.99,3
1580,524,3,4.89,12
1581,524,1,4.99,9
1582,524,1,5.29,13
1583,524,1,5.29,2
1584,525,1,4.99,9
1585,526,3,5.19,8
1586,526,3,4.89,7
1587,527,3,4.79,1
1588,528,1,5.19,8
1589,529,1,5.09,15
1590,529,1,5.29,13
1591,529,1,5.29,14
1592,529,3,5.09,15
1593,530,2,4.99,16
1594,530,3,5.29,14
1595,530,3,4.89,12
1596,530,1,5.19,4
1597,531,3,4.99,9
1598,531,1,4.89,12
1599,531,3,4.99,16
1600,531,3,5.19,4
1601,531,3,5.29,2
1602,532,2,5.09,15
1603,532,1,4.89,12
1604,532,3,5.29,2
1605,532,2,4.89,12
1606,533,3,4.89,12
1607,534,2,4.79,1
1608,535,1,4.99,9
1609,535,2,4.89,11
1610,536,1,5.29,2
1611,536,2,5.19,8
1612,536,3,5.29,13
1613,537,2,4.99,10
1614,537,2,4.89,6
1615,537,3,4.89,12
1616,537,2,4.89,6
1617,537,2,5.29,14
1618,538,2,4.99,3
1619,538,3,5.29,13
1620,539,3,4.99,10
1621,539,3,4.79,1
1622,540,2,5.29,13
1623,541,1,5.19,4
1624,542,2,5.29,13
1625,542,3,4.99,10
1626,542,1,4.99,16
1627,542,2,5.29,2
1628,542,2,4.89,7
1629,543,1,4.99,16
1630,544,1,5.29,14
1631,545,2,5.09,15
1632,545,1,5.49,5
1633,546,3,5.29,14
1634,546,1,4.89,7
1635,546,3,5.29,13
1636,547,1,4.99,3
1637,547,2,4.89,12
1638,547,3,4.89,6
1639,548,2,4.89,6
1640,549,1,5.49,5
1641,549,1,5.49,5
1642,549,1,4.99,3
1643,549,3,5.29,14
1644,550,3,5.29,13
1645,550,3,4.89,6
1646,550,1,5.19,8
1647,550,3,4.89,11
1648,550,3,4.89,6
1649,551,1,4.89,6
1650,552,2,5.49,5
1651,552,2,5.29,2
1652,552,3,5.09,15
1653,552,2,4.89,6
1654,552,1,5.49,5
1655,553,2,5.49,5
1656,553,2,5.29,14
1657,553,1,4.99,9
1658,553,3,5.29,2
1659,553,3,5.19,8
1660,554,3,4.99,16
1661,554,3,5.29,13
1662,554,2,4.89,7
1663,555,1,4.89,6
1664,555,1,4.99,10
1665,555,1,4.89,11
1666,555,2,5.09,15
1667,555,1,5.49,5
1668,556,2,4.89,11
1669,556,3,5.19,8
1670,556,2,4.99,9
1671,557,3,4.99,16
1672,558,3,4.99,10
1673,558,2,4.89,7
1674,558,2,4.89,7
1675,558,1,4.79,1
1676,558,1,4.89,7
1677,559,1,5.29,14
1678,560,2,4.89,7
1679,561,2,4.89,7
1680,561,3,5.29,13
1681,561,2,4.99,9
1682,561,2,4.89,11
1683,562,1,5.19,8
1684,562,2,4.99,10
1685,562,1,4.79,1
1686,562,1,5.49,5
1687,562,1,4.89,7
1688,563,2,5.29,2
1689,563,3,5.29,13
1690,563,3,4.89,11
1691,563,1,5.29,14
1692,563,1,4.99,9
1693,564,3,5.29,13
1694,564,3,5.09,15
1695,564,3,5.29,14
1696,564,3,4.89,6
1697,564,3,5.29,2
1698,565,3,4.89,7
1699,566,2,4.89,6
1700,566,3,5.09,15
1701,566,1,5.29,13
1702,567,3,5.49,5
1703,567,1,4.99,9
1704,567,2,4.99,3
1705,567,1,5.29,13
1706,568,3,5.19,4
1707,568,2,5.29,14
1708,569,1,4.99,16
1709,570,1,4.99,16
1710,570,2,4.89,6
1711,571,3,4.99,10
1712,571,3,4.99,16
1713,571,2,5.09,15
1714,571,2,4.89,11
1715,572,2,4.89,7
1716,572,1,4.99,3
1717,573,3,5.29,14
1718,573,1,4.89,7
1719,573,2,5.29,14
1720,573,2,4.89,7
1721,573,3,4.89,7
1722,574,1,4.99,3
1723,574,2,5.09,15
1724,574,2,4.89,6
1725,574,3,4.89,6
1726,574,2,4.99,16
1727,575,2,5.09,15
1728,575,3,5.09,15
1729,575,3,4.99,10
1730,575,2,5.49,5
1731,576,1,4.89,11
1732,577,2,4.99,10
1733,577,1,5.29,13
1734,577,2,5.29,2
1735,577,3,4.99,16
1736,578,3,5.09,15
1737,578,3,4.99,10
1738,579,2,4.99,10
1739,579,3,4.99,3
1740,579,1,4.99,9
1741,579,3,4.99,3
1742,580,2,4.89,12
1743,580,2,4.99,3
1744,580,2,4.99,3
1745,580,2,5.09,15
1746,580,2,4.79,1
1747,581,1,5.29,13
1748,581,3,5.29,2
1749,581,2,4.89,6
1750,582,1,4.99,3
1751,582,1,5.09,15
1752,582,3,4.89,6
1753,582,1,4.99,9
1754,583,3,4.89,6
1755,583,1,4.99,3
1756,584,1,4.99,16
1757,584,2,4.89,12
1758,585,2,5.29,2
1759,585,2,4.99,3
1760,585,2,4.99,10
1761,586,2,4.89,11
1762,586,3,4.99,9
1763,587,3,5.49,5
1764,587,3,4.99,10
1765,588,3,4.89,11
1766,588,3,4.89,7
1767,588,2,5.29,2
1768,588,2,4.79,1
1769,588,3,5.29,13
1770,589,1,5.19,4
1771,589,1,5.19,4
1772,590,3,5.49,5
1773,590,2,5.29,13
1774,590,1,4.99,16
1775,590,1,5.19,4
1776,590,1,4.99,3
1777,591,1,4.89,11
1778,591,1,5.19,4
1779,591,3,5.49,5
1780,591,3,5.09,15
1781,591,2,5.09,15
1782,592,3,5.19,4
1783,593,1,4.99,10
1784,593,2,4.89,11
1785,593,1,4.99,16
1786,593,1,4.99,9
1787,593,2,4.89,11
1788,594,3,4.89,11
1789,594,3,4.89,7
1790,594,1,4.99,10
1791,594,3,4.89,11
1792,594,1,4.99,9
1793,595,1,5.29,2
1794,596,3,5.29,2
1795,596,2,4.79,1
1796,596,2,4.89,11
1797,596,3,5.19,8
1798,596,1,5.09,15
1799,597,1,4.89,11
1800,597,1,4.89,11
1801,597,1,4.99,3
1802,597,3,4.89,6
1803,598,1,5.19,4
1804,598,2,5.09,15
1805,598,3,4.89,6
1806,599,3,4.79,1
1807,599,2,4.99,3
1808,599,1,4.89,6
1809,599,3,4.79,1
1810,599,2,4.99,16
1811,600,2,4.99,3
1812,600,2,5.29,14
1813,600,1,4.89,7
1814,601,2,4.89,7
1815,601,1,4.99,9
1816,601,3,5.49,5
1817,601,1,5.29,13
1818,601,2,4.89,12
1819,602,2,4.89,7
1820,602,2,4.99,10
1821,602,3,5.29,13
1822,603,1,4.89,11
1823,603,3,4.79,1
1824,603,3,4.89,12
1825,603,2,4.99,10
1826,604,2,4.89,12
1827,604,2,5.19,8
1828,604,3,4.99,10
1829,605,3,5.19,8
1830,605,1,4.89,12
1831,605,3,5.09,15
1832,605,1,5.29,14
1833,606,1,4.89,11
1834,607,3,4.89,7
1835,607,3,4.99,3
1836,608,1,4.79,1
1837,608,2,5.29,13
1838,608,2,4.89,11
1839,609,1,4.99,9
1840,609,1,4.99,3
1841,610,3,5.09,15
1842,610,2,4.99,3
1843,610,3,4.99,3
1844,610,2,5.09,15
1845,611,2,4.99,10
1846,612,2,5.29,13
1847,613,1,4.99,10
1848,613,1,4.99,3
1849,614,3,5.19,8
1850,615,1,5.49,5
1851,615,2,5.19,4
1852,615,2,5.19,4
1853,616,3,4.99,3
1854,616,1,4.99,16
1855,617,1,5.29,13
1856,618,2,5.09,15
1857,618,3,4.99,16
1858,619,3,5.09,15
1859,619,3,4.99,16
1860,620,3,4.89,6
1861,621,3,4.99,16
1862,621,3,4.99,10
1863,621,3,4.89,6
1864,621,3,5.09,15
1865,621,3,5.19,8
1866,622,1,4.99,3
1867,622,3,4.99,3
1868,623,1,4.89,7
1869,623,1,4.99,3
1870,623,2,4.89,7
1871,624,2,5.29,2
1872,625,1,5.29,14
1873,625,3,4.99,16
1874,625,2,4.89,11
1875,626,3,4.99,3
1876,626,1,5.19,8
1877,626,2,5.19,4
1878,626,3,4.79,1
1879,626,2,4.89,7
1880,627,2,5.29,2
1881,628,1,5.19,8
1882,628,3,4.79,1
1883,628,2,5.19,4
1884,628,2,5.49,5
1885,629,3,4.89,11
1886,630,2,4.99,3
1887,630,2,5.29,2
1888,631,2,4.89,11
1889,632,2,5.19,4
1890,632,3,5.19,8
1891,632,1,4.89,7
1892,632,1,5.09,15
1893,633,1,4.89,12
1894,633,2,4.89,6
1895,633,1,5.09,15
1896,633,2,4.89,11
1897,633,3,5.09,15
1898,634,1,5.29,14
1899,634,3,5.49,5
1900,634,3,4.89,12
1901,635,2,4.99,16
1902,635,3,5.29,14
1903,636,3,4.89,12
1904,636,2,4.99,3
1905,636,3,4.99,16
1906,636,1,5.29,2
1907,636,3,4.89,6
1908,637,1,5.19,4
1909,637,3,5.29,2
1910,637,3,4.89,6
1911,637,1,4.99,9
1912,638,2,5.29,13
1913,638,1,4.89,12
1914,639,1,4.79,1
1915,639,1,4.89,6
1916,639,3,5.29,2
1917,639,3,5.19,4
1918,640,2,4.89,11
1919,640,2,4.99,3
1920,640,3,4.89,7
1921,641,3,4.99,3
1922,641,1,4.89,7
1923,641,1,5.29,2
1924,641,3,4.89,6
1925,642,1,4.89,12
1926,642,2,4.89,7
1927,642,1,4.99,9
1928,642,2,4.89,12
1929,642,2,5.29,14
1930,643,2,5.29,2
1931,643,1,4.99,9
1932,644,2,4.99,10
1933,644,3,4.99,9
1934,644,1,5.19,4
1935,644,2,5.29,2
1936,644,3,5.29,14
1937,645,2,5.29,2
1938,645,2,5.19,8
1939,645,2,5.29,14
1940,645,2,5.19,4
1941,646,3,5.19,8
1942,646,3,5.19,8
1943,646,3,5.29,2
1944,646,1,4.99,16
1945,647,3,4.89,7
1946,647,2,4.99,10
1947,647,2,4.99,10
1948,647,3,5.29,2
1949,647,2,5.29,14
1950,648,1,5.19,4
1951,648,3,5.19,8
1952,648,1,4.99,9
1953,648,3,4.89,11
1954,648,2,4.89,7
1955,649,1,5.19,4
1956,649,3,5.29,2
1957,649,3,5.29,14
1958,650,3,4.89,11
1959,650,2,4.89,7
1960,650,1,5.09,15
1961,650,3,5.29,2
1962,650,2,5.29,13
1963,651,1,4.89,6
1964,651,2,4.89,6
1965,652,2,4.89,11
1966,652,1,4.89,12
1967,653,1,4.99,3
1968,653,1,5.29,13
1969,653,3,5.09,15
1970,654,2,4.89,7
1971,655,3,4.99,3
1972,655,2,4.79,1
1973,656,2,5.19,4
1974,656,2,4.79,1
1975,656,1,5.29,13
1976,656,1,4.89,12
1977,656,2,5.09,15
1978,657,3,4.89,7
1979,657,3,4.99,9
1980,657,3,4.89,7
1981,657,1,4.99,9
1982,658,1,5.09,15
1983,658,2,5.19,4
1984,658,2,4.99,9
1985,659,3,4.89,11
1986,659,1,5.19,8
1987,660,2,5.09,15
1988,660,3,4.99,10
1989,661,3,4.99,10
1990,661,3,5.49,5
1991,661,3,5.29,2
1992,661,3,4.89,7
1993,662,3,4.89,11
1994,662,2,5.09,15
1995,663,3,5.09,15
1996,663,2,4.99,16
1997,663,3,4.99,16
1998,663,1,4.89,12
1999,663,1,5.19,8
2000,664,3,4.89,6
2001,664,2,5.49,5
2002,664,3,4.89,7
2003,664,2,5.19,4
2004,664,1,4.89,12
2005,665,2,5.19,8
2006,665,1,5.29,14
2007,665,3,5.49,5
2008,665,3,5.29,2
2009,665,1,4.99,10
2010,666,2,4.99,16
2011,666,3,4.99,9
2012,666,3,4.89,6
2013,666,1,4.89,12
2014,667,1,4.89,12
2015,667,3,4.89,7
2016,667,3,4.99,16
2017,668,3,4.89,6
2018,668,3,5.29,13
2019,668,3,5.29,14
2020,668,1,4.99,3
2021,669,1,4.89,6
2022,670,1,5.29,14
2023,671,1,4.79,1
2024,671,1,5.19,4
2025,671,2,5.29,13
2026,671,1,5.29,2
2027,671,3,5.29,14
2028,672,2,4.99,3
2029,672,2,4.99,3
2030,672,1,5.29,2
2031,673,2,4.79,1
2032,674,1,4.89,12
2033,674,3,4.99,9
2034,674,2,5.29,13
2035,674,1,4.89,7
2036,675,3,5.29,13
2037,675,1,5.29,2
2038,676,1,5.29,13
2039,676,3,4.99,16
2040,677,2,4.89,12
2041,677,3,4.89,7
2042,677,1,5.49,5
2043,677,2,4.89,7
2044,677,2,4.89,7
2045,678,3,5.19,4
2046,678,2,5.19,4
2047,678,2,4.89,6
2048,678,2,4.89,11
2049,678,2,5.19,4
2050,679,2,4.99,3
2051,679,3,5.09,15
2052,680,3,5.29,14
2053,680,3,4.99,10
2054,680,1,4.99,3
2055,680,1,4.89,7
2056,680,3,5.29,13
2057,681,1,4.99,10
2058,681,2,5.09,15
2059,682,1,4.99,3
2060,682,2,4.89,7
2061,682,2,4.89,11
2062,682,3,5.49,5
2063,683,1,4.99,10
2064,684,2,4.89,12
2065,684,2,5.29,2
2066,684,2,4.89,11
2067,684,2,4.89,12
2068,685,2,5.29,13
2069,685,3,4.99,9
2070,685,1,5.29,14
2071,685,1,4.99,3
2072,686,2,4.89,6
2073,686,2,5.29,2
2074,686,1,4.79,1
2075,686,1,5.19,8
2076,686,3,5.19,8
2077,687,3,5.29,2
2078,688,3,4.89,12
2079,688,1,5.29,13
2080,689,1,5.29,13
2081,689,3,4.99,9
2082,689,1,4.89,6
2083,690,3,5.29,13
2084,691,2,4.99,3
2085,691,1,4.99,9
2086,692,3,4.99,10
2087,692,2,4.89,12
2088,692,3,4.89,6
2089,693,1,4.89,12
2090,693,2,5.19,4
2091,693,1,5.29,13
2092,694,1,5.09,15
2093,694,2,4.89,7
2094,694,3,4.99,16
2095,695,1,4.89,12
2096,696,1,5.29,14
2097,696,2,4.79,1
2098,696,1,4.99,9
2099,696,1,4.99,9
2100,696,3,5.19,8
2101,697,1,5.09,15
2102,697,2,5.49,5
2103,697,1,5.29,14
2104,697,2,4.99,3
2105,698,2,4.79,1
2106,698,1,5.29,14
2107,698,3,5.49,5
2108,698,3,5.09,15
2109,698,3,4.89,6
2110,699,2,5.49,5
2111,700,1,5.29,14
2112,701,1,4.89,7
2113,701,1,5.29,13
2114,702,2,5.19,8
2115,702,1,5.49,5
2116,702,1,5.19,4
2117,702,1,4.89,7
2118,702,1,4.99,16
2119,703,3,4.89,6
2120,703,3,5.29,14
2121,703,1,5.29,13
2122,703,2,4.99,9
2123,703,2,4.99,3
2124,704,2,5.29,2
2125,704,1,5.19,4
2126,704,3,5.19,4
2127,705,3,5.29,14
2128,706,2,5.29,13
2129,706,2,5.29,2
2130,706,1,4.89,7
2131,707,1,4.89,12
2132,707,2,5.09,15
2133,707,1,5.29,2
2134,707,2,5.29,13
2135,707,1,4.89,12
2136,708,1,4.99,10
2137,708,3,4.79,1
2138,708,1,4.89,7
2139,708,1,5.19,8
2140,709,1,5.49,5
2141,709,3,5.09,15
2142,709,1,5.29,2
2143,709,1,5.29,13
2144,710,1,4.89,6
2145,710,3,4.99,9
2146,710,2,5.19,4
2147,710,3,4.99,9
2148,710,3,5.09,15
2149,711,3,4.89,7
2150,711,3,4.79,1
2151,711,2,4.89,7
2152,712,1,4.99,9
2153,712,1,5.29,14
2154,712,1,5.29,13
2155,712,2,4.99,3
2156,712,3,5.49,5
2157,713,1,4.89,12
2158,713,1,5.29,14
2159,713,1,5.49,5
2160,713,3,4.89,11
2161,713,2,4.89,7
2162,714,2,4.89,12
2163,714,1,4.99,16
2164,715,2,5.49,5
2165,715,2,5.19,8
2166,715,3,4.99,10
2167,716,2,5.29,13
2168,716,3,4.99,3
2169,716,2,5.29,14
2170,717,2,5.49,5
2171,717,2,5.29,13
2172,718,2,4.89,11
2173,718,1,5.29,14
2174,718,1,5.29,2
2175,719,2,4.99,3
2176,719,2,4.89,6
2177,719,3,4.99,16
2178,720,1,4.99,10
2179,720,2,5.49,5
2180,720,1,4.99,9
2181,720,3,4.79,1
2182,720,3,5.29,13
2183,721,1,4.99,10
2184,722,2,4.99,10
2185,722,2,4.89,11
2186,722,1,4.89,6
2187,722,2,4.89,12
2188,723,2,4.99,16
2189,724,2,4.89,6
2190,725,1,4.99,16
2191,725,2,5.29,14
2192,725,1,4.99,3
2193,726,3,5.29,2
2194,726,2,4.99,10
2195,726,2,4.99,9
2196,726,2,5.29,13
2197,727,3,4.89,11
2198,727,3,5.29,13
2199,727,1,5.49,5
2200,728,1,4.79,1
2201,728,1,5.19,4
2202,728,2,4.99,9
2203,729,2,4.99,10
2204,729,1,5.19,4
2205,729,2,4.89,12
2206,730,1,5.09,15
2207,730,3,5.49,5
2208,730,1,4.79,1
2209,730,1,5.49,5
2210,731,3,4.89,6
2211,731,1,4.99,16
2212,731,3,4.99,16
2213,732,3,5.09,15
2214,733,3,5.19,8
2215,734,2,4.89,7
2216,735,1,4.79,1
2217,735,2,5.19,8
2218,735,2,4.99,10
2219,735,2,4.89,11
2220,735,1,4.89,6
2221,736,3,4.99,10
2222,736,3,5.49,5
2223,737,3,4.89,6
2224,737,2,4.89,6
2225,737,1,4.79,1
